1662734464	2022-09-09 16:41:04	1662734464	124	444	kitchen
1662734465	2022-09-09 16:41:05	1662734465	124	444	kitchen
1662734467	2022-09-09 16:41:07	1662734467	124	444	kitchen
1662734467	2022-09-09 16:41:07	1662734467	124	444	kitchen
1662734479	2022-09-09 16:41:19	1662734479	115	451	other
1662734480	2022-09-09 16:41:20	1662734480	112	464	other
1662734480	2022-09-09 16:41:20	1662734480	102	476	other
1662734481	2022-09-09 16:41:21	1662734481	101	484	other
1662734482	2022-09-09 16:41:22	1662734482	89	504	bedroom
1662734482	2022-09-09 16:41:22	1662734482	94	508	bedroom
1662734483	2022-09-09 16:41:23	1662734483	96	511	bedroom
1662734484	2022-09-09 16:41:24	1662734484	88	525	bedroom
1662734484	2022-09-09 16:41:24	1662734484	92	536	bedroom
1662734486	2022-09-09 16:41:26	1662734486	94	539	bedroom
1662734488	2022-09-09 16:41:28	1662734488	104	547	bedroom
1662734489	2022-09-09 16:41:29	1662734489	110	551	bedroom
1662734489	2022-09-09 16:41:29	1662734489	127	561	bedroom
1662734490	2022-09-09 16:41:30	1662734490	130	572	bedroom
1662734492	2022-09-09 16:41:32	1662734492	138	585	bedroom
1662734493	2022-09-09 16:41:33	1662734493	141	590	bedroom
1662734493	2022-09-09 16:41:33	1662734493	150	613	bedroom
1662734494	2022-09-09 16:41:34	1662734494	150	620	bedroom
1662734495	2022-09-09 16:41:35	1662734495	150	620	bedroom
1662734498	2022-09-09 16:41:38	1662734498	150	620	bedroom
1662734499	2022-09-09 16:41:39	1662734499	148	621	bedroom
1662734505	2022-09-09 16:41:45	1662734505	144	615	bedroom
1662734506	2022-09-09 16:41:46	1662734506	144	615	bedroom
1662734526	2022-09-09 16:42:06	1662734526	145	623	bedroom
1662734528	2022-09-09 16:42:08	1662734528	149	633	bedroom
1662734529	2022-09-09 16:42:09	1662734529	132	635	bedroom
1662734529	2022-09-09 16:42:09	1662734529	112	633	bedroom
1662734530	2022-09-09 16:42:10	1662734530	92	643	bedroom
1662734530	2022-09-09 16:42:10	1662734530	79	644	bedroom
1662734531	2022-09-09 16:42:11	1662734531	56	643	bedroom
1662734532	2022-09-09 16:42:12	1662734532	43	655	bedroom
1662734539	2022-09-09 16:42:19	1662734539	45	658	bedroom
1662734540	2022-09-09 16:42:20	1662734540	45	691	bedroom
1662734540	2022-09-09 16:42:20	1662734540	53	713	bedroom
1662734541	2022-09-09 16:42:21	1662734541	52	714	bedroom
1662734547	2022-09-09 16:42:27	1662734547	52	710	bedroom
1662734549	2022-09-09 16:42:29	1662734549	72	726	bedroom
1662734549	2022-09-09 16:42:29	1662734549	88	731	bedroom
1662734551	2022-09-09 16:42:31	1662734551	93	731	bedroom
1662734552	2022-09-09 16:42:32	1662734552	112	739	bedroom
1662734553	2022-09-09 16:42:33	1662734553	129	729	bedroom
1662734556	2022-09-09 16:42:36	1662734556	148	732	bedroom
1662734557	2022-09-09 16:42:37	1662734557	155	730	bedroom
1662734557	2022-09-09 16:42:37	1662734557	156	731	bedroom
