1668521113	2022-11-15 15:05:13	1668521113	291	526	toilet
1668521117	2022-11-15 15:05:17	1668521117	293	505	toilet
1668521117	2022-11-15 15:05:17	1668521117	296	491	other
1668521117	2022-11-15 15:05:17	1668521117	297	482	other
1668521117	2022-11-15 15:05:17	1668521117	297	475	other
1668521118	2022-11-15 15:05:18	1668521118	302	464	other
1668521118	2022-11-15 15:05:18	1668521118	310	451	other
1668521118	2022-11-15 15:05:18	1668521118	313	442	other
1668521118	2022-11-15 15:05:18	1668521118	314	429	other
1668521118	2022-11-15 15:05:18	1668521118	318	417	other
1668521119	2022-11-15 15:05:19	1668521119	319	409	other
1668521119	2022-11-15 15:05:19	1668521119	318	399	other
1668521119	2022-11-15 15:05:19	1668521119	319	394	other
1668521120	2022-11-15 15:05:20	1668521120	321	382	other
1668521120	2022-11-15 15:05:20	1668521120	319	369	other
1668521120	2022-11-15 15:05:20	1668521120	317	362	other
1668521120	2022-11-15 15:05:20	1668521120	318	357	other
1668521120	2022-11-15 15:05:20	1668521120	318	350	other
1668521121	2022-11-15 15:05:21	1668521121	317	346	other
1668521121	2022-11-15 15:05:21	1668521121	319	340	other
1668521121	2022-11-15 15:05:21	1668521121	319	335	other
1668521122	2022-11-15 15:05:22	1668521122	312	301	livingroom
1668521122	2022-11-15 15:05:22	1668521122	311	295	livingroom
1668521122	2022-11-15 15:05:22	1668521122	314	273	livingroom
1668521122	2022-11-15 15:05:22	1668521122	314	256	livingroom
1668521122	2022-11-15 15:05:22	1668521122	314	254	livingroom
1668521123	2022-11-15 15:05:23	1668521123	316	242	livingroom
1668521123	2022-11-15 15:05:23	1668521123	314	224	livingroom
1668521123	2022-11-15 15:05:23	1668521123	316	212	livingroom
1668521123	2022-11-15 15:05:23	1668521123	317	206	livingroom
1668521124	2022-11-15 15:05:24	1668521124	317	199	livingroom
1668521124	2022-11-15 15:05:24	1668521124	321	179	livingroom
1668521125	2022-11-15 15:05:25	1668521125	321	170	livingroom
1668521132	2022-11-15 15:05:32	1668521132	316	186	livingroom
1668521133	2022-11-15 15:05:33	1668521133	314	197	livingroom
1668521135	2022-11-15 15:05:35	1668521135	314	209	livingroom
1668521138	2022-11-15 15:05:38	1668521138	309	175	livingroom
1668521138	2022-11-15 15:05:38	1668521138	310	165	livingroom
1668521140	2022-11-15 15:05:40	1668521140	319	151	livingroom
1668521141	2022-11-15 15:05:41	1668521141	324	144	livingroom
1668521141	2022-11-15 15:05:41	1668521141	329	151	livingroom
1668521142	2022-11-15 15:05:42	1668521142	332	170	livingroom
1668521142	2022-11-15 15:05:42	1668521142	332	171	livingroom
1668521142	2022-11-15 15:05:42	1668521142	327	197	livingroom
1668521143	2022-11-15 15:05:43	1668521143	326	201	livingroom
1668521143	2022-11-15 15:05:43	1668521143	321	216	livingroom
1668521145	2022-11-15 15:05:45	1668521145	319	221	livingroom
