1668520049	2022-11-15 14:47:29	1668520049	289	539	toilet
1668520056	2022-11-15 14:47:36	1668520056	288	524	toilet
1668520057	2022-11-15 14:47:37	1668520057	290	506	toilet
1668520057	2022-11-15 14:47:37	1668520057	294	498	toilet
1668520058	2022-11-15 14:47:38	1668520058	307	499	toilet
1668520059	2022-11-15 14:47:39	1668520059	327	500	toilet
1668520059	2022-11-15 14:47:39	1668520059	352	487	other
1668520059	2022-11-15 14:47:39	1668520059	382	471	other
1668520059	2022-11-15 14:47:39	1668520059	383	464	other
1668520059	2022-11-15 14:47:39	1668520059	381	445	other
1668520060	2022-11-15 14:47:40	1668520060	374	428	other
1668520060	2022-11-15 14:47:40	1668520060	374	426	other
1668520061	2022-11-15 14:47:41	1668520061	369	417	other
1668520061	2022-11-15 14:47:41	1668520061	346	409	other
1668520061	2022-11-15 14:47:41	1668520061	330	399	other
1668520061	2022-11-15 14:47:41	1668520061	310	397	other
1668520061	2022-11-15 14:47:41	1668520061	301	399	other
1668520062	2022-11-15 14:47:42	1668520062	289	400	other
1668520062	2022-11-15 14:47:42	1668520062	268	402	other
1668520062	2022-11-15 14:47:42	1668520062	240	406	other
1668520062	2022-11-15 14:47:42	1668520062	234	406	other
1668520063	2022-11-15 14:47:43	1668520063	219	399	other
1668520063	2022-11-15 14:47:43	1668520063	211	396	other
1668520063	2022-11-15 14:47:43	1668520063	203	395	other
1668520063	2022-11-15 14:47:43	1668520063	188	392	kitchen
1668520064	2022-11-15 14:47:44	1668520064	188	392	kitchen
1668520064	2022-11-15 14:47:44	1668520064	189	381	kitchen
1668520065	2022-11-15 14:47:45	1668520065	195	369	other
1668520065	2022-11-15 14:47:45	1668520065	190	351	other
1668520065	2022-11-15 14:47:45	1668520065	188	335	other
1668520066	2022-11-15 14:47:46	1668520066	193	321	other
1668520067	2022-11-15 14:47:47	1668520067	184	310	bedroom
1668520068	2022-11-15 14:47:48	1668520068	200	309	bedroom
1668520068	2022-11-15 14:47:48	1668520068	200	300	bedroom
1668520068	2022-11-15 14:47:48	1668520068	190	286	bedroom
1668520070	2022-11-15 14:47:50	1668520070	199	308	bedroom
1668520070	2022-11-15 14:47:50	1668520070	222	327	other
1668520071	2022-11-15 14:47:51	1668520071	181	317	bedroom
1668520072	2022-11-15 14:47:52	1668520072	241	314	livingroom
1668520072	2022-11-15 14:47:52	1668520072	241	293	livingroom
1668520072	2022-11-15 14:47:52	1668520072	236	284	livingroom
1668520073	2022-11-15 14:47:53	1668520073	241	322	other
1668520074	2022-11-15 14:47:54	1668520074	240	331	other
1668520074	2022-11-15 14:47:54	1668520074	243	341	other
1668520075	2022-11-15 14:47:55	1668520075	219	304	bedroom
1668520075	2022-11-15 14:47:55	1668520075	207	320	bedroom
1668520076	2022-11-15 14:47:56	1668520076	199	304	bedroom
1668520076	2022-11-15 14:47:56	1668520076	197	283	bedroom
1668520076	2022-11-15 14:47:56	1668520076	192	264	bedroom
1668520077	2022-11-15 14:47:57	1668520077	190	245	bedroom
1668520077	2022-11-15 14:47:57	1668520077	192	227	bedroom
1668520077	2022-11-15 14:47:57	1668520077	189	198	bedroom
1668520077	2022-11-15 14:47:57	1668520077	194	162	bedroom
1668520078	2022-11-15 14:47:58	1668520078	200	149	bedroom
1668520078	2022-11-15 14:47:58	1668520078	206	136	bedroom
1668520078	2022-11-15 14:47:58	1668520078	208	129	bedroom
1668520079	2022-11-15 14:47:59	1668520079	214	113	bedroom
1668520079	2022-11-15 14:47:59	1668520079	224	90	livingroom
1668520080	2022-11-15 14:48:00	1668520080	225	86	livingroom
1668520080	2022-11-15 14:48:00	1668520080	220	90	bedroom
1668520081	2022-11-15 14:48:01	1668520081	219	90	bedroom
1668520081	2022-11-15 14:48:01	1668520081	219	90	bedroom
1668520082	2022-11-15 14:48:02	1668520082	215	93	bedroom
1668520084	2022-11-15 14:48:04	1668520084	207	101	bedroom
1668520084	2022-11-15 14:48:04	1668520084	202	101	bedroom
1668520088	2022-11-15 14:48:08	1668520088	191	112	bedroom
1668520089	2022-11-15 14:48:09	1668520089	185	125	bedroom
1668520089	2022-11-15 14:48:09	1668520089	175	137	bedroom
1668520090	2022-11-15 14:48:10	1668520090	170	142	bedroom
1668520090	2022-11-15 14:48:10	1668520090	166	159	bedroom
1668520090	2022-11-15 14:48:10	1668520090	168	181	bedroom
1668520090	2022-11-15 14:48:10	1668520090	168	209	bedroom
1668520091	2022-11-15 14:48:11	1668520091	165	232	bedroom
1668520091	2022-11-15 14:48:11	1668520091	162	261	bedroom
1668520091	2022-11-15 14:48:11	1668520091	161	275	bedroom
1668520091	2022-11-15 14:48:11	1668520091	161	314	bedroom
1668520092	2022-11-15 14:48:12	1668520092	161	322	other
1668520092	2022-11-15 14:48:12	1668520092	157	349	other
1668520093	2022-11-15 14:48:13	1668520093	159	377	kitchen
1668520093	2022-11-15 14:48:13	1668520093	162	396	kitchen
1668520095	2022-11-15 14:48:15	1668520095	175	403	kitchen
1668520096	2022-11-15 14:48:16	1668520096	195	407	kitchen
1668520096	2022-11-15 14:48:16	1668520096	209	402	other
1668520097	2022-11-15 14:48:17	1668520097	217	401	other
1668520097	2022-11-15 14:48:17	1668520097	242	405	other
1668520097	2022-11-15 14:48:17	1668520097	253	406	other
1668520098	2022-11-15 14:48:18	1668520098	274	408	other
1668520098	2022-11-15 14:48:18	1668520098	280	408	other
1668520098	2022-11-15 14:48:18	1668520098	313	418	other
1668520099	2022-11-15 14:48:19	1668520099	327	422	other
1668520099	2022-11-15 14:48:19	1668520099	336	426	other
1668520099	2022-11-15 14:48:19	1668520099	342	439	other
1668520100	2022-11-15 14:48:20	1668520100	345	446	other
1668520100	2022-11-15 14:48:20	1668520100	345	466	other
1668520101	2022-11-15 14:48:21	1668520101	346	475	other
1668520101	2022-11-15 14:48:21	1668520101	349	495	toilet
1668520101	2022-11-15 14:48:21	1668520101	348	517	toilet
1668520102	2022-11-15 14:48:22	1668520102	347	539	toilet
1668520102	2022-11-15 14:48:22	1668520102	346	554	toilet
1668520102	2022-11-15 14:48:22	1668520102	351	570	toilet
1668520103	2022-11-15 14:48:23	1668520103	356	585	toilet
1668520103	2022-11-15 14:48:23	1668520103	362	599	toilet
1668520104	2022-11-15 14:48:24	1668520104	368	614	toilet
1668520104	2022-11-15 14:48:24	1668520104	374	625	toilet
1668520107	2022-11-15 14:48:27	1668520107	361	621	toilet
1668520109	2022-11-15 14:48:29	1668520109	348	615	toilet
1668520109	2022-11-15 14:48:29	1668520109	351	604	toilet
1668520110	2022-11-15 14:48:30	1668520110	351	615	toilet
1668520111	2022-11-15 14:48:31	1668520111	348	609	toilet
1668520111	2022-11-15 14:48:31	1668520111	348	609	toilet
1668520112	2022-11-15 14:48:32	1668520112	349	615	toilet
1668520112	2022-11-15 14:48:32	1668520112	347	621	toilet
1668520113	2022-11-15 14:48:33	1668520113	347	613	toilet
1668520114	2022-11-15 14:48:34	1668520114	349	610	toilet
1668520115	2022-11-15 14:48:35	1668520115	350	603	toilet
1668520115	2022-11-15 14:48:35	1668520115	350	617	toilet
1668520116	2022-11-15 14:48:36	1668520116	356	608	toilet
1668520118	2022-11-15 14:48:38	1668520118	366	598	toilet
1668520119	2022-11-15 14:48:39	1668520119	368	595	toilet
1668520119	2022-11-15 14:48:39	1668520119	369	593	toilet
1668520119	2022-11-15 14:48:39	1668520119	367	585	toilet
1668520119	2022-11-15 14:48:39	1668520119	365	581	toilet
1668520120	2022-11-15 14:48:40	1668520120	362	571	toilet
1668520120	2022-11-15 14:48:40	1668520120	360	563	toilet
1668520120	2022-11-15 14:48:40	1668520120	360	560	toilet
1668520121	2022-11-15 14:48:41	1668520121	360	552	toilet
1668520121	2022-11-15 14:48:41	1668520121	359	550	toilet
1668520121	2022-11-15 14:48:41	1668520121	357	544	toilet
1668520123	2022-11-15 14:48:43	1668520123	357	544	toilet
1668520123	2022-11-15 14:48:43	1668520123	354	527	toilet
1668520123	2022-11-15 14:48:43	1668520123	341	479	other
1668520123	2022-11-15 14:48:43	1668520123	338	455	other
1668520124	2022-11-15 14:48:44	1668520124	326	398	other
1668520124	2022-11-15 14:48:44	1668520124	324	385	other
1668520124	2022-11-15 14:48:44	1668520124	334	367	other
1668520124	2022-11-15 14:48:44	1668520124	348	351	other
1668520125	2022-11-15 14:48:45	1668520125	358	335	other
1668520125	2022-11-15 14:48:45	1668520125	372	321	other
1668520125	2022-11-15 14:48:45	1668520125	389	309	livingroom
1668520125	2022-11-15 14:48:45	1668520125	406	293	livingroom
1668520126	2022-11-15 14:48:46	1668520126	416	278	livingroom
1668520126	2022-11-15 14:48:46	1668520126	440	263	livingroom
1668520126	2022-11-15 14:48:46	1668520126	441	250	livingroom
1668520127	2022-11-15 14:48:47	1668520127	449	218	livingroom
1668520127	2022-11-15 14:48:47	1668520127	455	219	livingroom
1668520129	2022-11-15 14:48:49	1668520129	453	218	livingroom
1668520131	2022-11-15 14:48:51	1668520131	447	220	livingroom
