1662736171	2022-09-09 17:09:31	1662736171	154	608	bedroom
1662736172	2022-09-09 17:09:32	1662736172	148	594	bedroom
1662736172	2022-09-09 17:09:32	1662736172	137	569	bedroom
1662736172	2022-09-09 17:09:32	1662736172	124	555	bedroom
1662736173	2022-09-09 17:09:33	1662736173	105	538	bedroom
1662736173	2022-09-09 17:09:33	1662736173	114	550	bedroom
1662736184	2022-09-09 17:09:44	1662736184	99	511	bedroom
1662736185	2022-09-09 17:09:45	1662736185	99	490	other
1662736186	2022-09-09 17:09:46	1662736186	103	472	other
1662736186	2022-09-09 17:09:46	1662736186	103	461	other
1662736187	2022-09-09 17:09:47	1662736187	102	443	kitchen
1662736187	2022-09-09 17:09:47	1662736187	99	435	kitchen
1662736188	2022-09-09 17:09:48	1662736188	99	426	kitchen
1662736190	2022-09-09 17:09:50	1662736190	100	418	kitchen
1662736191	2022-09-09 17:09:51	1662736191	100	402	kitchen
1662736192	2022-09-09 17:09:52	1662736192	114	386	kitchen
1662736193	2022-09-09 17:09:53	1662736193	114	375	kitchen
1662736193	2022-09-09 17:09:53	1662736193	115	368	kitchen
1662736194	2022-09-09 17:09:54	1662736194	134	346	kitchen
1662736195	2022-09-09 17:09:55	1662736195	141	326	kitchen
1662736196	2022-09-09 17:09:56	1662736196	143	307	kitchen
1662736196	2022-09-09 17:09:56	1662736196	136	293	kitchen
1662736197	2022-09-09 17:09:57	1662736197	138	287	kitchen
1662736198	2022-09-09 17:09:58	1662736198	146	259	kitchen
1662736198	2022-09-09 17:09:58	1662736198	147	231	kitchen
1662736218	2022-09-09 17:10:18	1662736218	130	205	kitchen
1662736219	2022-09-09 17:10:19	1662736219	101	203	kitchen
1662736220	2022-09-09 17:10:20	1662736220	83	201	kitchen
1662736221	2022-09-09 17:10:21	1662736221	87	220	kitchen
1662736221	2022-09-09 17:10:21	1662736221	86	247	kitchen
1662736222	2022-09-09 17:10:22	1662736222	88	254	kitchen
1662736223	2022-09-09 17:10:23	1662736223	92	267	kitchen
1662736223	2022-09-09 17:10:23	1662736223	95	300	kitchen
1662736224	2022-09-09 17:10:24	1662736224	94	336	kitchen
1662736225	2022-09-09 17:10:25	1662736225	94	381	kitchen
1662736226	2022-09-09 17:10:26	1662736226	91	411	kitchen
1662736227	2022-09-09 17:10:27	1662736227	85	446	kitchen
1662736231	2022-09-09 17:10:31	1662736231	89	459	other
1662736231	2022-09-09 17:10:31	1662736231	107	467	other
1662736232	2022-09-09 17:10:32	1662736232	130	476	other
1662736232	2022-09-09 17:10:32	1662736232	150	490	other
1662736233	2022-09-09 17:10:33	1662736233	163	489	other
1662736234	2022-09-09 17:10:34	1662736234	196	498	other
1662736234	2022-09-09 17:10:34	1662736234	227	497	other
1662736235	2022-09-09 17:10:35	1662736235	241	500	other
1662736237	2022-09-09 17:10:37	1662736237	249	500	other
1662736238	2022-09-09 17:10:38	1662736238	249	506	other
1662736240	2022-09-09 17:10:40	1662736240	251	510	other
1662736241	2022-09-09 17:10:41	1662736241	247	523	livingroom
1662736241	2022-09-09 17:10:41	1662736241	240	536	livingroom
1662736244	2022-09-09 17:10:44	1662736244	244	547	livingroom
1662736245	2022-09-09 17:10:45	1662736245	253	557	livingroom
1662736246	2022-09-09 17:10:46	1662736246	238	570	livingroom
1662736247	2022-09-09 17:10:47	1662736247	268	571	livingroom
1662736248	2022-09-09 17:10:48	1662736248	290	570	livingroom
1662736250	2022-09-09 17:10:50	1662736250	328	583	livingroom
1662736251	2022-09-09 17:10:51	1662736251	334	610	livingroom
1662736252	2022-09-09 17:10:52	1662736252	335	634	livingroom
1662736254	2022-09-09 17:10:54	1662736254	337	654	livingroom
1662736255	2022-09-09 17:10:55	1662736255	335	662	livingroom
1662736256	2022-09-09 17:10:56	1662736256	337	684	livingroom
1662736258	2022-09-09 17:10:58	1662736258	320	686	livingroom
1662736258	2022-09-09 17:10:58	1662736258	314	689	livingroom
1662736259	2022-09-09 17:10:59	1662736259	290	691	livingroom
1662736259	2022-09-09 17:10:59	1662736259	261	689	livingroom
1662736260	2022-09-09 17:11:00	1662736260	238	694	livingroom
1662736262	2022-09-09 17:11:02	1662736262	269	697	livingroom
1662736264	2022-09-09 17:11:04	1662736264	266	710	livingroom
1662736265	2022-09-09 17:11:05	1662736265	276	731	livingroom
1662736266	2022-09-09 17:11:06	1662736266	263	695	livingroom
1662736268	2022-09-09 17:11:08	1662736268	271	661	livingroom
1662736269	2022-09-09 17:11:09	1662736269	270	630	livingroom
1662736270	2022-09-09 17:11:10	1662736270	293	622	livingroom
1662736271	2022-09-09 17:11:11	1662736271	296	647	livingroom
1662736272	2022-09-09 17:11:12	1662736272	311	671	livingroom
1662736273	2022-09-09 17:11:13	1662736273	331	673	livingroom
1662736274	2022-09-09 17:11:14	1662736274	330	636	livingroom
1662736277	2022-09-09 17:11:17	1662736277	330	613	livingroom
1662736282	2022-09-09 17:11:22	1662736282	327	619	livingroom
1662736283	2022-09-09 17:11:23	1662736283	334	593	livingroom
1662736285	2022-09-09 17:11:25	1662736285	331	587	livingroom
1662736287	2022-09-09 17:11:27	1662736287	336	563	livingroom
1662736288	2022-09-09 17:11:28	1662736288	333	552	livingroom
1662736289	2022-09-09 17:11:29	1662736289	306	564	livingroom
1662736291	2022-09-09 17:11:31	1662736291	296	550	livingroom
1662736292	2022-09-09 17:11:32	1662736292	278	517	livingroom
1662736293	2022-09-09 17:11:33	1662736293	285	503	other
1662736294	2022-09-09 17:11:34	1662736294	291	471	other
1662736296	2022-09-09 17:11:36	1662736296	297	459	other
1662736297	2022-09-09 17:11:37	1662736297	294	433	other
1662736298	2022-09-09 17:11:38	1662736298	298	400	other
1662736299	2022-09-09 17:11:39	1662736299	289	375	other
1662736300	2022-09-09 17:11:40	1662736300	290	353	other
1662736301	2022-09-09 17:11:41	1662736301	288	334	other
1662736302	2022-09-09 17:11:42	1662736302	288	295	other
1662736303	2022-09-09 17:11:43	1662736303	252	298	other
1662736304	2022-09-09 17:11:44	1662736304	235	306	other
1662736305	2022-09-09 17:11:45	1662736305	210	306	other
