1668521779	2022-11-15 15:16:19	1668521779	288	525
1668521779	2022-11-15 15:16:19	1668521779	288	525
1668521784	2022-11-15 15:16:24	1668521784	300	520
1668521786	2022-11-15 15:16:26	1668521786	305	527
1668521786	2022-11-15 15:16:26	1668521786	305	527
1668521786	2022-11-15 15:16:26	1668521786	317	528
1668521787	2022-11-15 15:16:27	1668521787	319	529
1668521787	2022-11-15 15:16:27	1668521787	337	530
1668521787	2022-11-15 15:16:27	1668521787	353	530
1668521788	2022-11-15 15:16:28	1668521788	356	532
1668521789	2022-11-15 15:16:29	1668521789	361	542
1668521789	2022-11-15 15:16:29	1668521789	360	547
1668521789	2022-11-15 15:16:29	1668521789	355	563
1668521790	2022-11-15 15:16:30	1668521790	351	592
1668521790	2022-11-15 15:16:30	1668521790	347	609
1668521791	2022-11-15 15:16:31	1668521791	347	610
1668521791	2022-11-15 15:16:31	1668521791	343	610
1668521792	2022-11-15 15:16:32	1668521792	343	610
1668521792	2022-11-15 15:16:32	1668521792	343	610
1668521792	2022-11-15 15:16:32	1668521792	343	610
1668521793	2022-11-15 15:16:33	1668521793	343	610
1668521793	2022-11-15 15:16:33	1668521793	343	610
1668521794	2022-11-15 15:16:34	1668521794	344	611
1668521795	2022-11-15 15:16:35	1668521795	356	615
1668521795	2022-11-15 15:16:35	1668521795	368	624
1668521796	2022-11-15 15:16:36	1668521796	373	628
1668521796	2022-11-15 15:16:36	1668521796	380	638
1668521796	2022-11-15 15:16:36	1668521796	382	646
1668521796	2022-11-15 15:16:36	1668521796	383	649
1668521797	2022-11-15 15:16:37	1668521797	383	649
1668521798	2022-11-15 15:16:38	1668521798	380	648
1668521799	2022-11-15 15:16:39	1668521799	391	645
1668521800	2022-11-15 15:16:40	1668521800	383	652
1668521803	2022-11-15 15:16:43	1668521803	382	643
1668521805	2022-11-15 15:16:45	1668521805	379	644
1668521807	2022-11-15 15:16:47	1668521807	374	646
1668521807	2022-11-15 15:16:47	1668521807	379	628
1668521808	2022-11-15 15:16:48	1668521808	378	622
1668521808	2022-11-15 15:16:48	1668521808	372	617
1668521809	2022-11-15 15:16:49	1668521809	366	580
1668521809	2022-11-15 15:16:49	1668521809	366	573
1668521809	2022-11-15 15:16:49	1668521809	353	551
1668521809	2022-11-15 15:16:49	1668521809	351	547
1668521810	2022-11-15 15:16:50	1668521810	347	535
1668521810	2022-11-15 15:16:50	1668521810	345	529
1668521810	2022-11-15 15:16:50	1668521810	352	496
1668521810	2022-11-15 15:16:50	1668521810	349	477
1668521810	2022-11-15 15:16:50	1668521810	340	463
1668521811	2022-11-15 15:16:51	1668521811	340	463
1668521811	2022-11-15 15:16:51	1668521811	341	449
1668521811	2022-11-15 15:16:51	1668521811	341	446
1668521811	2022-11-15 15:16:51	1668521811	342	440
1668521812	2022-11-15 15:16:52	1668521812	344	436
1668521812	2022-11-15 15:16:52	1668521812	350	412
1668521812	2022-11-15 15:16:52	1668521812	351	398
1668521812	2022-11-15 15:16:52	1668521812	350	388
1668521813	2022-11-15 15:16:53	1668521813	353	376
1668521813	2022-11-15 15:16:53	1668521813	359	369
1668521813	2022-11-15 15:16:53	1668521813	364	366
1668521813	2022-11-15 15:16:53	1668521813	371	359
1668521814	2022-11-15 15:16:54	1668521814	392	347
1668521814	2022-11-15 15:16:54	1668521814	407	335
1668521814	2022-11-15 15:16:54	1668521814	413	332
1668521814	2022-11-15 15:16:54	1668521814	424	325
1668521815	2022-11-15 15:16:55	1668521815	435	315
1668521815	2022-11-15 15:16:55	1668521815	444	308
1668521815	2022-11-15 15:16:55	1668521815	452	288
1668521816	2022-11-15 15:16:56	1668521816	457	275
1668521816	2022-11-15 15:16:56	1668521816	468	248
1668521817	2022-11-15 15:16:57	1668521817	486	229
1668521817	2022-11-15 15:16:57	1668521817	485	220
1668521818	2022-11-15 15:16:58	1668521818	483	213
1668521818	2022-11-15 15:16:58	1668521818	483	213
1668521819	2022-11-15 15:16:59	1668521819	483	212
1668521819	2022-11-15 15:16:59	1668521819	483	212
1668521820	2022-11-15 15:17:00	1668521820	480	206
1668521820	2022-11-15 15:17:00	1668521820	478	206
1668521821	2022-11-15 15:17:01	1668521821	475	207
1668521821	2022-11-15 15:17:01	1668521821	475	208
1668521821	2022-11-15 15:17:01	1668521821	475	207
1668521822	2022-11-15 15:17:02	1668521822	476	204
1668521822	2022-11-15 15:17:02	1668521822	476	204
1668521845	2022-11-15 15:17:25	1668521845	474	185
1668521845	2022-11-15 15:17:25	1668521845	474	185
1668521846	2022-11-15 15:17:26	1668521846	471	180
1668521846	2022-11-15 15:17:26	1668521846	468	176
1668521846	2022-11-15 15:17:26	1668521846	457	178
1668521846	2022-11-15 15:17:26	1668521846	433	192
1668521847	2022-11-15 15:17:27	1668521847	416	213
1668521847	2022-11-15 15:17:27	1668521847	394	237
1668521847	2022-11-15 15:17:27	1668521847	383	249
1668521847	2022-11-15 15:17:27	1668521847	367	266
1668521848	2022-11-15 15:17:28	1668521848	348	289
1668521848	2022-11-15 15:17:28	1668521848	339	303
1668521848	2022-11-15 15:17:28	1668521848	322	338
1668521848	2022-11-15 15:17:28	1668521848	320	353
1668521849	2022-11-15 15:17:29	1668521849	317	380
1668521849	2022-11-15 15:17:29	1668521849	316	385
1668521849	2022-11-15 15:17:29	1668521849	309	394
1668521849	2022-11-15 15:17:29	1668521849	306	395
1668521850	2022-11-15 15:17:30	1668521850	291	399
1668521850	2022-11-15 15:17:30	1668521850	288	400
1668521851	2022-11-15 15:17:31	1668521851	281	397
1668521851	2022-11-15 15:17:31	1668521851	279	397
1668521851	2022-11-15 15:17:31	1668521851	277	397
1668521851	2022-11-15 15:17:31	1668521851	275	397
1668521851	2022-11-15 15:17:31	1668521851	265	397
1668521852	2022-11-15 15:17:32	1668521852	238	397
1668521852	2022-11-15 15:17:32	1668521852	234	399
1668521852	2022-11-15 15:17:32	1668521852	203	413
1668521852	2022-11-15 15:17:32	1668521852	192	415
1668521853	2022-11-15 15:17:33	1668521853	167	430
1668521853	2022-11-15 15:17:33	1668521853	152	447
1668521853	2022-11-15 15:17:33	1668521853	143	461
1668521853	2022-11-15 15:17:33	1668521853	129	481
1668521854	2022-11-15 15:17:34	1668521854	118	492
1668521854	2022-11-15 15:17:34	1668521854	115	493
1668521854	2022-11-15 15:17:34	1668521854	113	493
1668521855	2022-11-15 15:17:35	1668521855	109	492
1668521856	2022-11-15 15:17:36	1668521856	108	495
1668521857	2022-11-15 15:17:37	1668521857	108	498
1668521857	2022-11-15 15:17:37	1668521857	108	500
1668521858	2022-11-15 15:17:38	1668521858	113	508
1668521859	2022-11-15 15:17:39	1668521859	111	515
1668521859	2022-11-15 15:17:39	1668521859	109	522
1668521860	2022-11-15 15:17:40	1668521860	109	522
1668521861	2022-11-15 15:17:41	1668521861	107	531
1668521861	2022-11-15 15:17:41	1668521861	107	543
1668521861	2022-11-15 15:17:41	1668521861	106	550
1668521861	2022-11-15 15:17:41	1668521861	102	567
1668521862	2022-11-15 15:17:42	1668521862	109	591
1668521862	2022-11-15 15:17:42	1668521862	113	607
1668521862	2022-11-15 15:17:42	1668521862	131	607
1668521863	2022-11-15 15:17:43	1668521863	132	577
1668521863	2022-11-15 15:17:43	1668521863	149	498
1668521863	2022-11-15 15:17:43	1668521863	149	476
1668521864	2022-11-15 15:17:44	1668521864	150	451
1668521864	2022-11-15 15:17:44	1668521864	154	434
1668521864	2022-11-15 15:17:44	1668521864	155	421
1668521864	2022-11-15 15:17:44	1668521864	156	405
1668521864	2022-11-15 15:17:44	1668521864	154	392
1668521865	2022-11-15 15:17:45	1668521865	152	375
1668521865	2022-11-15 15:17:45	1668521865	148	358
1668521865	2022-11-15 15:17:45	1668521865	146	338
1668521865	2022-11-15 15:17:45	1668521865	141	311
1668521866	2022-11-15 15:17:46	1668521866	144	289
1668521866	2022-11-15 15:17:46	1668521866	143	274
1668521866	2022-11-15 15:17:46	1668521866	141	257
1668521866	2022-11-15 15:17:46	1668521866	141	238
1668521866	2022-11-15 15:17:46	1668521866	140	222
1668521867	2022-11-15 15:17:47	1668521867	134	194
1668521867	2022-11-15 15:17:47	1668521867	134	192
1668521867	2022-11-15 15:17:47	1668521867	135	183
1668521868	2022-11-15 15:17:48	1668521868	136	175
1668521868	2022-11-15 15:17:48	1668521868	136	168
1668521869	2022-11-15 15:17:49	1668521869	122	154
1668521871	2022-11-15 15:17:51	1668521871	139	149
1668521874	2022-11-15 15:17:54	1668521874	154	138
1668521874	2022-11-15 15:17:54	1668521874	164	149
1668521874	2022-11-15 15:17:54	1668521874	173	160
1668521874	2022-11-15 15:17:54	1668521874	178	178
1668521874	2022-11-15 15:17:54	1668521874	191	201
1668521875	2022-11-15 15:17:55	1668521875	198	216
1668521875	2022-11-15 15:17:55	1668521875	197	232
1668521875	2022-11-15 15:17:55	1668521875	194	256
1668521875	2022-11-15 15:17:55	1668521875	191	285
1668521876	2022-11-15 15:17:56	1668521876	191	288
1668521876	2022-11-15 15:17:56	1668521876	180	316
1668521876	2022-11-15 15:17:56	1668521876	177	330
