1662739048	2022-09-09 17:57:28	1662739048	137	456	other
1662739049	2022-09-09 17:57:29	1662739049	137	456	other
1662739049	2022-09-09 17:57:29	1662739049	131	467	other
1662739050	2022-09-09 17:57:30	1662739050	132	467	other
1662739050	2022-09-09 17:57:30	1662739050	135	473	other
1662739051	2022-09-09 17:57:31	1662739051	120	454	other
1662739076	2022-09-09 17:57:56	1662739076	103	460	other
1662739077	2022-09-09 17:57:57	1662739077	108	467	other
1662739082	2022-09-09 17:58:02	1662739082	109	467	other
1662739091	2022-09-09 17:58:11	1662739091	127	483	other
1662739092	2022-09-09 17:58:12	1662739092	126	467	other
1662739105	2022-09-09 17:58:25	1662739105	139	475	other
1662739106	2022-09-09 17:58:26	1662739106	152	480	other
1662739106	2022-09-09 17:58:26	1662739106	175	487	other
1662739107	2022-09-09 17:58:27	1662739107	182	487	other
1662739108	2022-09-09 17:58:28	1662739108	189	486	other
1662739108	2022-09-09 17:58:28	1662739108	203	485	other
1662739109	2022-09-09 17:58:29	1662739109	219	479	other
1662739109	2022-09-09 17:58:29	1662739109	239	481	other
1662739110	2022-09-09 17:58:30	1662739110	258	467	other
1662739110	2022-09-09 17:58:30	1662739110	270	457	other
1662739111	2022-09-09 17:58:31	1662739111	277	450	other
1662739112	2022-09-09 17:58:32	1662739112	270	445	other
1662739113	2022-09-09 17:58:33	1662739113	272	440	other
1662739114	2022-09-09 17:58:34	1662739114	272	440	other
1662739114	2022-09-09 17:58:34	1662739114	270	425	other
1662739115	2022-09-09 17:58:35	1662739115	280	405	other
1662739115	2022-09-09 17:58:35	1662739115	283	401	other
1662739115	2022-09-09 17:58:35	1662739115	286	391	other
1662739116	2022-09-09 17:58:36	1662739116	286	381	other
1662739116	2022-09-09 17:58:36	1662739116	283	371	other
1662739117	2022-09-09 17:58:37	1662739117	275	353	other
1662739117	2022-09-09 17:58:37	1662739117	254	343	other
1662739117	2022-09-09 17:58:37	1662739117	243	339	other
1662739118	2022-09-09 17:58:38	1662739118	224	331	other
1662739118	2022-09-09 17:58:38	1662739118	219	329	other
1662739119	2022-09-09 17:58:39	1662739119	195	311	other
1662739119	2022-09-09 17:58:39	1662739119	189	304	other
1662739119	2022-09-09 17:58:39	1662739119	183	272	toilet
1662739120	2022-09-09 17:58:40	1662739120	193	256	toilet
1662739120	2022-09-09 17:58:40	1662739120	209	258	toilet
1662739121	2022-09-09 17:58:41	1662739121	227	256	toilet
1662739121	2022-09-09 17:58:41	1662739121	241	256	toilet
1662739122	2022-09-09 17:58:42	1662739122	253	256	toilet
1662739123	2022-09-09 17:58:43	1662739123	261	259	toilet
1662739123	2022-09-09 17:58:43	1662739123	274	255	toilet
1662739124	2022-09-09 17:58:44	1662739124	293	253	toilet
1662739125	2022-09-09 17:58:45	1662739125	279	234	toilet
1662739125	2022-09-09 17:58:45	1662739125	287	232	toilet
1662739126	2022-09-09 17:58:46	1662739126	295	235	toilet
1662739127	2022-09-09 17:58:47	1662739127	302	235	toilet
1662739127	2022-09-09 17:58:47	1662739127	305	235	toilet
1662739128	2022-09-09 17:58:48	1662739128	310	227	toilet
1662739128	2022-09-09 17:58:48	1662739128	298	219	toilet
1662739129	2022-09-09 17:58:49	1662739129	299	223	toilet
